gene_id	isoform_count	mrna_ids
evm.TU.utg597.177	1	evm.utg597.177
evm.TU.utg597.178	1	evm.utg597.178
evm.TU.utg597.179	1	evm.utg597.179
evm.TU.utg597.18	1	evm.utg597.18
evm.TU.utg597.180	1	evm.utg597.180
evm.TU.utg597.181	1	evm.utg597.181
evm.TU.utg597.182	1	evm.utg597.182
evm.TU.utg597.183	1	evm.utg597.183
evm.TU.utg597.184	1	evm.utg597.184
evm.TU.utg597.185	1	evm.utg597.185
evm.TU.utg597.186	1	evm.utg597.186
evm.TU.utg597.187	1	evm.utg597.187
evm.TU.utg597.188	1	evm.utg597.188
evm.TU.utg597.189	1	evm.utg597.189
evm.TU.utg597.19	1	evm.utg597.19
evm.TU.utg597.190	5	evm.utg597.190.3.5c22f2ab,evm.utg597.190,evm.utg597.190.1.5c22f2aa,evm.utg597.190.2.5c22f2aa,evm.utg597.190.4.5c22f2ab
evm.TU.utg597.191	1	evm.utg597.191
evm.TU.utg597.192	1	evm.utg597.192
evm.TU.utg597.193	2	evm.utg597.193,evm.utg597.193.1.5c22f2a2
evm.TU.utg597.194	2	evm.utg597.194,evm.utg597.194.1.5c22f2a2
evm.TU.utg597.195	4	evm.utg597.195,evm.utg597.195.2.5c22f2ab,evm.utg597.195.1.5c22f2ab,evm.utg597.195.3.5c22f2ab
evm.TU.utg597.196	1	evm.utg597.196
evm.TU.utg597.197	1	evm.utg597.197
evm.TU.utg597.198	1	evm.utg597.198
evm.TU.utg597.199	1	evm.utg597.199
evm.TU.utg597.2	1	evm.utg597.2
evm.TU.utg597.20	4	evm.utg597.20.2.5c22f29a,evm.utg597.20.1.5c22f29a,evm.utg597.20,evm.utg597.20.1.5c22f29a.1.5c279688
evm.TU.utg597.200	1	evm.utg597.200
evm.TU.utg597.201	1	evm.utg597.201
evm.TU.utg597.202	1	evm.utg597.202
evm.TU.utg597.203	1	evm.utg597.203
evm.TU.utg597.204	1	evm.utg597.204
evm.TU.utg597.205	4	evm.utg597.205.1.5c22f2a3,evm.utg597.205,evm.utg597.205.2.5c22f2a3,evm.utg597.205.3.5c22f2a3
evm.TU.utg597.206	1	evm.utg597.206
evm.TU.utg597.207	1	evm.utg597.207
evm.TU.utg597.208	1	evm.utg597.208
evm.TU.utg597.209	1	evm.utg597.209
evm.TU.utg597.21	1	evm.utg597.21
evm.TU.utg597.210	1	evm.utg597.210
evm.TU.utg597.211	1	evm.utg597.211
evm.TU.utg597.212	1	evm.utg597.212
evm.TU.utg597.213	9	evm.utg597.213.7.5c22f2ac,evm.utg597.213.6.5c22f2ac,evm.utg597.213.3.5c22f2ac,evm.utg597.213.1.5c22f2ab,evm.utg597.213,evm.utg597.213.2.5c22f2ac,evm.utg597.213.4.5c22f2ac,evm.utg597.213.5.5c22f2ac,evm.utg597.213.3.5c22f2ac.1.5c279696
evm.TU.utg597.214	1	evm.utg597.214
evm.TU.utg597.215	4	evm.utg597.215.1.5c22f2a3,evm.utg597.215,evm.utg597.215.1.5c22f2a3.1.5c27968e,evm.utg597.215.2.5c22f2a3
evm.TU.utg597.216	1	evm.utg597.216
evm.TU.utg597.217	2	evm.utg597.217,evm.utg597.217.1.5c22f2a3
evm.TU.utg597.218	1	evm.utg597.218
evm.TU.utg597.219	1	evm.utg597.219
evm.TU.utg597.22	1	evm.utg597.22
evm.TU.utg597.220	2	evm.utg597.220,evm.utg597.220.1.5c22f2ac
evm.TU.utg597.221	3	evm.utg597.221,evm.utg597.221.1.5c22f2ac,evm.utg597.221.2.5c22f2ad
evm.TU.utg597.222	1	evm.utg597.222
evm.TU.utg597.223	1	evm.utg597.223
evm.TU.utg597.224	1	evm.utg597.224
evm.TU.utg597.225	1	evm.utg597.225
evm.TU.utg597.226	1	evm.utg597.226
evm.TU.utg597.227	1	evm.utg597.227
evm.TU.utg597.228	2	evm.utg597.228.1.5c22f2a3,evm.utg597.228
evm.TU.utg597.229	1	evm.utg597.229
evm.TU.utg597.23	2	evm.utg597.23.1.5c22f29b,evm.utg597.23
evm.TU.utg597.230	1	evm.utg597.230
evm.TU.utg597.231	1	evm.utg597.231
evm.TU.utg597.232	1	evm.utg597.232
evm.TU.utg597.233	8	evm.utg597.233.2.5c22f2ad,evm.utg597.233.1.5c22f2ad,evm.utg597.233,evm.utg597.233.3.5c22f2ad,evm.utg597.233.4.5c22f2ad,evm.utg597.233.4.5c22f2ad.1.5c279697,evm.utg597.233.2.5c22f2ad.2.5c279697,evm.utg597.233.3.5c22f2ad.3.5c279697
evm.TU.utg597.234	2	evm.utg597.234,evm.utg597.234.1.5c22f2ad
evm.TU.utg597.235	1	evm.utg597.235
evm.TU.utg597.236	1	evm.utg597.236
evm.TU.utg597.237	1	evm.utg597.237
evm.TU.utg597.238	4	evm.utg597.238,evm.utg597.238.2.5c22f2a4,evm.utg597.238.1.5c22f2a4,evm.utg597.238.1.5c22f2a4.1.5c27968f
evm.TU.utg597.239	1	evm.utg597.239
evm.TU.utg597.24	1	evm.utg597.24
evm.TU.utg597.25	1	evm.utg597.25
evm.TU.utg597.26	1	evm.utg597.26
evm.TU.utg597.27	1	evm.utg597.27
evm.TU.utg597.28	3	evm.utg597.28,evm.utg597.28.1.5c22f29b,evm.utg597.28.1.5c22f29b.1.5c279689
evm.TU.utg597.29	1	evm.utg597.29
evm.TU.utg597.3	1	evm.utg597.3
evm.TU.utg597.30	1	evm.utg597.30
evm.TU.utg597.31	1	evm.utg597.31
evm.TU.utg597.32	1	evm.utg597.32
evm.TU.utg597.33	1	evm.utg597.33
evm.TU.utg597.34	1	evm.utg597.34
evm.TU.utg597.35	1	evm.utg597.35
evm.TU.utg597.36	1	evm.utg597.36
evm.TU.utg597.37	1	evm.utg597.37
evm.TU.utg597.38	1	evm.utg597.38
evm.TU.utg597.39	1	evm.utg597.39
evm.TU.utg597.4	1	evm.utg597.4
evm.TU.utg597.40	1	evm.utg597.40
evm.TU.utg597.41	2	evm.utg597.41,evm.utg597.41.1.5c22f29b
evm.TU.utg597.42	1	evm.utg597.42
evm.TU.utg597.43	1	evm.utg597.43
evm.TU.utg597.44	2	evm.utg597.44.1.5c22f2a5,evm.utg597.44
evm.TU.utg597.45	1	evm.utg597.45
evm.TU.utg597.46	1	evm.utg597.46
evm.TU.utg597.47	1	evm.utg597.47
evm.TU.utg597.48	2	evm.utg597.48,evm.utg597.48.1.5c22f2a5
evm.TU.utg597.49	2	evm.utg597.49,evm.utg597.49.1.5c22f2a4
evm.TU.utg597.5	1	evm.utg597.5
evm.TU.utg597.50	1	evm.utg597.50
evm.TU.utg597.51	1	evm.utg597.51
evm.TU.utg597.52	1	evm.utg597.52
evm.TU.utg597.53	1	evm.utg597.53
evm.TU.utg597.54	1	evm.utg597.54
evm.TU.utg597.55	2	evm.utg597.55,evm.utg597.55.1.5c22f29b
evm.TU.utg597.56	1	evm.utg597.56
evm.TU.utg597.57	1	evm.utg597.57
evm.TU.utg597.58	2	evm.utg597.58,evm.utg597.58.1.5c22f29c
evm.TU.utg597.59	1	evm.utg597.59
evm.TU.utg597.6	1	evm.utg597.6
evm.TU.utg597.60	1	evm.utg597.60
evm.TU.utg597.61	2	evm.utg597.61,evm.utg597.61.1.5c22f29c
evm.TU.utg597.62	2	evm.utg597.62,evm.utg597.62.1.5c22f2a6
evm.TU.utg597.63	1	evm.utg597.63
evm.TU.utg597.64	1	evm.utg597.64
evm.TU.utg597.65	1	evm.utg597.65
evm.TU.utg597.66	1	evm.utg597.66
evm.TU.utg597.67	1	evm.utg597.67
evm.TU.utg597.68	1	evm.utg597.68
evm.TU.utg597.69	1	evm.utg597.69
evm.TU.utg597.7	1	evm.utg597.7
evm.TU.utg597.70	1	evm.utg597.70
evm.TU.utg597.71	1	evm.utg597.71
evm.TU.utg597.72	2	evm.utg597.72,evm.utg597.72.1.5c22f29d
evm.TU.utg597.73	1	evm.utg597.73
evm.TU.utg597.74	1	evm.utg597.74
evm.TU.utg597.75	1	evm.utg597.75
evm.TU.utg597.76	1	evm.utg597.76
evm.TU.utg597.77	1	evm.utg597.77
evm.TU.utg597.78	2	evm.utg597.78,evm.utg597.78.1.5c22f2a6
evm.TU.utg597.79	1	evm.utg597.79
evm.TU.utg597.8	1	evm.utg597.8
evm.TU.utg597.80	3	evm.utg597.80,evm.utg597.80.1.5c22f2a6,evm.utg597.80.1.5c22f2a6.1.5c279691
evm.TU.utg597.81	1	evm.utg597.81
evm.TU.utg597.82	1	evm.utg597.82
evm.TU.utg597.83	1	evm.utg597.83
evm.TU.utg597.84	1	evm.utg597.84
evm.TU.utg597.85	1	evm.utg597.85
evm.TU.utg597.86	1	evm.utg597.86
evm.TU.utg597.87	2	evm.utg597.87.1.5c22f2a7,evm.utg597.87
evm.TU.utg597.88	1	evm.utg597.88
evm.TU.utg597.89	1	evm.utg597.89
evm.TU.utg597.9	1	evm.utg597.9
evm.TU.utg597.90	1	evm.utg597.90
evm.TU.utg597.91	1	evm.utg597.91
evm.TU.utg597.92	1	evm.utg597.92
evm.TU.utg597.93	1	evm.utg597.93
evm.TU.utg597.94	3	evm.utg597.94,evm.utg597.94.1.5c22f29d,evm.utg597.94.2.5c22f29e
evm.TU.utg597.95	3	evm.utg597.95.2.5c22f29e,evm.utg597.95,evm.utg597.95.1.5c22f29e
evm.TU.utg597.96	1	evm.utg597.96
evm.TU.utg597.97	4	evm.utg597.97.1.5c22f29e,evm.utg597.97,evm.utg597.97.2.5c22f29e,evm.utg597.97.3.5c22f29f
evm.TU.utg597.98	1	evm.utg597.98
evm.TU.utg597.99	1	evm.utg597.99
evm.TU.utg5975.1	1	evm.utg5975.1
evm.TU.utg5975.10	1	evm.utg5975.10
evm.TU.utg5975.11	1	evm.utg5975.11
evm.TU.utg5975.12	1	evm.utg5975.12
evm.TU.utg5975.13	1	evm.utg5975.13
evm.TU.utg5975.14	1	evm.utg5975.14
evm.TU.utg5975.15	1	evm.utg5975.15
evm.TU.utg5975.16	1	evm.utg5975.16
evm.TU.utg5975.17	1	evm.utg5975.17
evm.TU.utg5975.18	1	evm.utg5975.18
evm.TU.utg5975.19	1	evm.utg5975.19
evm.TU.utg5975.2	1	evm.utg5975.2
evm.TU.utg5975.20	1	evm.utg5975.20
evm.TU.utg5975.21	2	evm.utg5975.21,evm.utg5975.21.1.5c22f289
evm.TU.utg5975.22	1	evm.utg5975.22
evm.TU.utg5975.23	3	evm.utg5975.23,evm.utg5975.23.1.5c22f28a,evm.utg5975.23.2.5c22f28a
evm.TU.utg5975.24	1	evm.utg5975.24
evm.TU.utg5975.25	1	evm.utg5975.25
evm.TU.utg5975.26	1	evm.utg5975.26
evm.TU.utg5975.27	1	evm.utg5975.27
evm.TU.utg5975.28	1	evm.utg5975.28
evm.TU.utg5975.29	1	evm.utg5975.29
evm.TU.utg5975.3	1	evm.utg5975.3
evm.TU.utg5975.4	1	evm.utg5975.4
evm.TU.utg5975.5	1	evm.utg5975.5
evm.TU.utg5975.6	1	evm.utg5975.6
evm.TU.utg5975.7	1	evm.utg5975.7
evm.TU.utg5975.8	1	evm.utg5975.8
evm.TU.utg5975.9	1	evm.utg5975.9
evm.TU.utg5980.2	1	evm.utg5980.2
evm.TU.utg5980.3	1	evm.utg5980.3
evm.TU.utg5980.4	1	evm.utg5980.4
evm.TU.utg5980.5	1	evm.utg5980.5
evm.TU.utg5985.1	1	evm.utg5985.1
evm.TU.utg5985.10	1	evm.utg5985.10
evm.TU.utg5985.11	1	evm.utg5985.11
evm.TU.utg5985.12	1	evm.utg5985.12
evm.TU.utg5985.13	2	evm.utg5985.13,evm.utg5985.13.1.5c22f28c
evm.TU.utg5985.14	1	evm.utg5985.14
evm.TU.utg5985.15	6	evm.utg5985.15,evm.utg5985.15.1.5c22f28e,evm.utg5985.15.2.5c22f28e,evm.utg5985.15.3.5c22f28e,evm.utg5985.15.4.5c22f28e,evm.utg5985.15.5.5c22f28e
evm.TU.utg5985.16	2	evm.utg5985.16,evm.utg5985.16.1.5c22f28d
evm.TU.utg5985.17	1	evm.utg5985.17
evm.TU.utg5985.18	1	evm.utg5985.18
evm.TU.utg5985.19	1	evm.utg5985.19
evm.TU.utg5985.2	2	evm.utg5985.2,evm.utg5985.2.1.5c22f28c
evm.TU.utg5985.20	1	evm.utg5985.20
evm.TU.utg5985.21	1	evm.utg5985.21
evm.TU.utg5985.22	1	evm.utg5985.22
evm.TU.utg5985.23	1	evm.utg5985.23
evm.TU.utg5985.24	1	evm.utg5985.24
evm.TU.utg5985.25	1	evm.utg5985.25
evm.TU.utg5985.26	1	evm.utg5985.26
evm.TU.utg5985.27	1	evm.utg5985.27
evm.TU.utg5985.3	1	evm.utg5985.3
evm.TU.utg5985.4	1	evm.utg5985.4
evm.TU.utg5985.5	1	evm.utg5985.5
evm.TU.utg5985.6	1	evm.utg5985.6
evm.TU.utg5985.7	1	evm.utg5985.7
evm.TU.utg5985.8	5	evm.utg5985.8,evm.utg5985.8.1.5c22f28d,evm.utg5985.8.2.5c22f28e,evm.utg5985.8.3.5c22f28e,evm.utg5985.8.4.5c22f28e
evm.TU.utg5985.9	1	evm.utg5985.9
evm.TU.utg599.1	1	evm.utg599.1
evm.TU.utg599.10	1	evm.utg599.10
evm.TU.utg599.11	1	evm.utg599.11
evm.TU.utg599.12	1	evm.utg599.12
evm.TU.utg599.13	1	evm.utg599.13
evm.TU.utg599.14	1	evm.utg599.14
evm.TU.utg599.15	1	evm.utg599.15
evm.TU.utg599.16	1	evm.utg599.16
evm.TU.utg599.17	1	evm.utg599.17
evm.TU.utg599.18	1	evm.utg599.18
evm.TU.utg599.19	1	evm.utg599.19
evm.TU.utg599.20	1	evm.utg599.20
evm.TU.utg599.21	1	evm.utg599.21
evm.TU.utg599.22	1	evm.utg599.22
evm.TU.utg599.23	1	evm.utg599.23
evm.TU.utg599.24	1	evm.utg599.24
evm.TU.utg599.25	1	evm.utg599.25
evm.TU.utg599.26	1	evm.utg599.26
evm.TU.utg599.27	1	evm.utg599.27
evm.TU.utg599.28	1	evm.utg599.28
evm.TU.utg599.29	1	evm.utg599.29
evm.TU.utg599.30	1	evm.utg599.30
evm.TU.utg599.31	1	evm.utg599.31
evm.TU.utg599.32	1	evm.utg599.32
evm.TU.utg599.33	1	evm.utg599.33
evm.TU.utg599.34	1	evm.utg599.34
evm.TU.utg599.35	1	evm.utg599.35
evm.TU.utg599.5	1	evm.utg599.5
evm.TU.utg599.6	1	evm.utg599.6
evm.TU.utg599.7	1	evm.utg599.7
evm.TU.utg599.8	1	evm.utg599.8
evm.TU.utg599.9	1	evm.utg599.9
evm.TU.utg59939.1	1	evm.utg59939.1
evm.TU.utg59939.2	1	evm.utg59939.2
evm.TU.utg59939.3	1	evm.utg59939.3
evm.TU.utg59939.4	1	evm.utg59939.4
evm.TU.utg59939.5	1	evm.utg59939.5
evm.TU.utg59939.6	1	evm.utg59939.6
evm.TU.utg59939.7	1	evm.utg59939.7
evm.TU.utg59939.8	1	evm.utg59939.8
evm.TU.utg5996.1	1	evm.utg5996.1
evm.TU.utg5996.10	1	evm.utg5996.10
evm.TU.utg5996.2	1	evm.utg5996.2
evm.TU.utg5996.3	1	evm.utg5996.3
evm.TU.utg5996.4	2	evm.utg5996.4,evm.utg5996.4.1.5c279680
evm.TU.utg5996.5	1	evm.utg5996.5
evm.TU.utg5996.6	1	evm.utg5996.6
evm.TU.utg5996.7	1	evm.utg5996.7
evm.TU.utg5996.8	1	evm.utg5996.8
evm.TU.utg5996.9	1	evm.utg5996.9
evm.TU.utg600.1	4	evm.utg600.1,evm.utg600.1.1.5c22f293,evm.utg600.1.2.5c22f293.1.5c279680,evm.utg600.1.2.5c22f293
evm.TU.utg600.10	2	evm.utg600.10,evm.utg600.10.1.5c22f294
evm.TU.utg600.11	2	evm.utg600.11,evm.utg600.11.1.5c22f294
evm.TU.utg600.12	1	evm.utg600.12
evm.TU.utg600.13	1	evm.utg600.13
evm.TU.utg600.14	2	evm.utg600.14,evm.utg600.14.1.5c22f294
evm.TU.utg600.15	1	evm.utg600.15
evm.TU.utg600.16	1	evm.utg600.16
evm.TU.utg600.17	1	evm.utg600.17
evm.TU.utg600.18	1	evm.utg600.18
evm.TU.utg600.19	1	evm.utg600.19
evm.TU.utg600.2	3	evm.utg600.2,evm.utg600.2.1.5c22f295,evm.utg600.2.2.5c22f295
evm.TU.utg600.21	1	evm.utg600.21
evm.TU.utg600.22	1	evm.utg600.22
evm.TU.utg600.23	1	evm.utg600.23
evm.TU.utg600.24	1	evm.utg600.24
evm.TU.utg600.25	1	evm.utg600.25
evm.TU.utg600.26	1	evm.utg600.26
evm.TU.utg600.27	1	evm.utg600.27
evm.TU.utg600.28	1	evm.utg600.28
evm.TU.utg600.29	1	evm.utg600.29
evm.TU.utg600.3	1	evm.utg600.3
evm.TU.utg600.31	1	evm.utg600.31
evm.TU.utg600.32	1	evm.utg600.32
evm.TU.utg600.33	1	evm.utg600.33
evm.TU.utg600.34	1	evm.utg600.34
evm.TU.utg600.35	1	evm.utg600.35
evm.TU.utg600.36	1	evm.utg600.36
evm.TU.utg600.37	1	evm.utg600.37
evm.TU.utg600.38	1	evm.utg600.38
evm.TU.utg600.39	2	evm.utg600.39,evm.utg600.39.1.5c22f296
evm.TU.utg600.4	1	evm.utg600.4
evm.TU.utg600.5	1	evm.utg600.5
evm.TU.utg600.6	2	evm.utg600.6,evm.utg600.6.1.5c22f295
evm.TU.utg600.7	1	evm.utg600.7
evm.TU.utg600.8	1	evm.utg600.8
evm.TU.utg600.9	3	evm.utg600.9,evm.utg600.9.1.5c22f296,evm.utg600.9.2.5c22f296
evm.TU.utg60023.1	1	evm.utg60023.1
evm.TU.utg60023.2	1	evm.utg60023.2
evm.TU.utg60023.3	1	evm.utg60023.3
evm.TU.utg60023.4	1	evm.utg60023.4
evm.TU.utg60023.5	1	evm.utg60023.5
evm.TU.utg60023.6	1	evm.utg60023.6
evm.TU.utg60048.1	1	evm.utg60048.1
evm.TU.utg60048.2	1	evm.utg60048.2
evm.TU.utg60048.3	1	evm.utg60048.3
evm.TU.utg60048.4	1	evm.utg60048.4
evm.TU.utg60048.5	1	evm.utg60048.5
evm.TU.utg60048.7	1	evm.utg60048.7
evm.TU.utg60048.8	1	evm.utg60048.8
evm.TU.utg60066.1	1	evm.utg60066.1
evm.TU.utg60066.2	1	evm.utg60066.2
evm.TU.utg60066.3	1	evm.utg60066.3
evm.TU.utg60191.1	1	evm.utg60191.1
evm.TU.utg60191.2	1	evm.utg60191.2
evm.TU.utg60191.3	1	evm.utg60191.3
evm.TU.utg60191.4	1	evm.utg60191.4
evm.TU.utg60191.5	1	evm.utg60191.5
evm.TU.utg60191.6	1	evm.utg60191.6
evm.TU.utg60191.7	1	evm.utg60191.7
evm.TU.utg6035.1	1	evm.utg6035.1
evm.TU.utg6035.10	2	evm.utg6035.10,evm.utg6035.10.1.5c22f29a
evm.TU.utg6035.11	1	evm.utg6035.11
evm.TU.utg6035.12	1	evm.utg6035.12
evm.TU.utg6035.13	1	evm.utg6035.13
evm.TU.utg6035.14	1	evm.utg6035.14
evm.TU.utg6035.15	1	evm.utg6035.15
evm.TU.utg6035.16	1	evm.utg6035.16
evm.TU.utg6035.17	1	evm.utg6035.17
evm.TU.utg6035.18	1	evm.utg6035.18
evm.TU.utg6035.19	1	evm.utg6035.19
evm.TU.utg6035.2	1	evm.utg6035.2
evm.TU.utg6035.3	1	evm.utg6035.3
evm.TU.utg6035.4	1	evm.utg6035.4
evm.TU.utg6035.5	1	evm.utg6035.5
evm.TU.utg6035.6	1	evm.utg6035.6
evm.TU.utg6035.7	1	evm.utg6035.7
evm.TU.utg6035.8	1	evm.utg6035.8
evm.TU.utg6035.9	1	evm.utg6035.9
evm.TU.utg60411.1	1	evm.utg60411.1
evm.TU.utg60411.2	1	evm.utg60411.2
evm.TU.utg60411.3	1	evm.utg60411.3
evm.TU.utg60413.1	1	evm.utg60413.1
evm.TU.utg60413.2	1	evm.utg60413.2
evm.TU.utg60413.3	1	evm.utg60413.3
evm.TU.utg60413.4	1	evm.utg60413.4
evm.TU.utg60413.5	2	evm.utg60413.5,evm.utg60413.5.1.5c22f2a4
evm.TU.utg60413.6	1	evm.utg60413.6
evm.TU.utg60413.9	1	evm.utg60413.9
evm.TU.utg60423.1	1	evm.utg60423.1
evm.TU.utg60423.2	1	evm.utg60423.2
evm.TU.utg60423.3	1	evm.utg60423.3
evm.TU.utg60423.4	2	evm.utg60423.4,evm.utg60423.4.1.5c22f2a6
evm.TU.utg60423.5	1	evm.utg60423.5
evm.TU.utg60423.6	1	evm.utg60423.6
evm.TU.utg60611.1	1	evm.utg60611.1
evm.TU.utg60611.2	1	evm.utg60611.2
evm.TU.utg60611.3	1	evm.utg60611.3
evm.TU.utg60611.4	1	evm.utg60611.4
evm.TU.utg60619.1	1	evm.utg60619.1
evm.TU.utg60619.2	1	evm.utg60619.2
evm.TU.utg607.1	1	evm.utg607.1
evm.TU.utg607.10	1	evm.utg607.10
evm.TU.utg607.11	1	evm.utg607.11
evm.TU.utg607.12	2	evm.utg607.12,evm.utg607.12.1.5c22f2ae
evm.TU.utg607.13	1	evm.utg607.13
evm.TU.utg607.14	1	evm.utg607.14
evm.TU.utg607.15	2	evm.utg607.15,evm.utg607.15.1.5c22f2ae
evm.TU.utg607.16	1	evm.utg607.16
evm.TU.utg607.17	1	evm.utg607.17
evm.TU.utg607.18	1	evm.utg607.18
evm.TU.utg607.19	1	evm.utg607.19
evm.TU.utg607.2	1	evm.utg607.2
evm.TU.utg607.20	2	evm.utg607.20,evm.utg607.20.1.5c22f2ae
evm.TU.utg607.21	2	evm.utg607.21,evm.utg607.21.1.5c22f2ae
evm.TU.utg607.22	1	evm.utg607.22
evm.TU.utg607.23	1	evm.utg607.23
evm.TU.utg607.24	1	evm.utg607.24
evm.TU.utg607.25	1	evm.utg607.25
evm.TU.utg607.26	1	evm.utg607.26
evm.TU.utg607.27	1	evm.utg607.27
evm.TU.utg607.28	1	evm.utg607.28
evm.TU.utg607.29	1	evm.utg607.29
evm.TU.utg607.3	1	evm.utg607.3
evm.TU.utg607.30	1	evm.utg607.30
evm.TU.utg607.31	4	evm.utg607.31,evm.utg607.31.1.5c22f2af,evm.utg607.31.2.5c22f2af,evm.utg607.31.2.5c22f2af.1.5c279692
evm.TU.utg607.32	2	evm.utg607.32,evm.utg607.32.1.5c22f2af
evm.TU.utg607.33	3	evm.utg607.33.2.5c22f2b3,evm.utg607.33,evm.utg607.33.1.5c22f2b2
evm.TU.utg607.34	3	evm.utg607.34.1.5c22f2b3,evm.utg607.34,evm.utg607.34.2.5c22f2b3
evm.TU.utg607.35	1	evm.utg607.35
evm.TU.utg607.36	1	evm.utg607.36
evm.TU.utg607.37	1	evm.utg607.37
evm.TU.utg607.38	1	evm.utg607.38
evm.TU.utg607.39	3	evm.utg607.39,evm.utg607.39.1.5c22f2b0,evm.utg607.39.2.5c22f2b0
evm.TU.utg607.4	1	evm.utg607.4
evm.TU.utg607.40	7	evm.utg607.40.6.5c22f2b4,evm.utg607.40.1.5c22f2b3,evm.utg607.40,evm.utg607.40.2.5c22f2b3,evm.utg607.40.3.5c22f2b3,evm.utg607.40.4.5c22f2b3,evm.utg607.40.5.5c22f2b3
evm.TU.utg607.41	2	evm.utg607.41,evm.utg607.41.1.5c22f2b0
evm.TU.utg607.42	1	evm.utg607.42
evm.TU.utg607.43	1	evm.utg607.43
evm.TU.utg607.44	1	evm.utg607.44
evm.TU.utg607.45	1	evm.utg607.45
evm.TU.utg607.46	1	evm.utg607.46
evm.TU.utg607.47	1	evm.utg607.47
evm.TU.utg607.48	2	evm.utg607.48.1.5c22f2b4,evm.utg607.48
evm.TU.utg607.49	1	evm.utg607.49
evm.TU.utg607.5	1	evm.utg607.5
evm.TU.utg607.50	2	evm.utg607.50,evm.utg607.50.1.5c22f2b4
evm.TU.utg607.51	1	evm.utg607.51
evm.TU.utg607.52	3	evm.utg607.52,evm.utg607.52.1.5c22f2b0.1.5c279693,evm.utg607.52.1.5c22f2b0
evm.TU.utg607.53	1	evm.utg607.53
evm.TU.utg607.54	1	evm.utg607.54
evm.TU.utg607.55	4	evm.utg607.55.2.5c22f2b5,evm.utg607.55,evm.utg607.55.1.5c22f2b5,evm.utg607.55.3.5c22f2b5
evm.TU.utg607.56	2	evm.utg607.56,evm.utg607.56.1.5c22f2b0
evm.TU.utg607.57	3	evm.utg607.57,evm.utg607.57.1.5c22f2b5.1.5c27969a,evm.utg607.57.1.5c22f2b5
evm.TU.utg607.58	1	evm.utg607.58
evm.TU.utg607.59	1	evm.utg607.59
evm.TU.utg607.6	1	evm.utg607.6
evm.TU.utg607.60	1	evm.utg607.60
evm.TU.utg607.61	1	evm.utg607.61
evm.TU.utg607.62	1	evm.utg607.62
evm.TU.utg607.63	1	evm.utg607.63
evm.TU.utg607.64	1	evm.utg607.64
evm.TU.utg607.65	1	evm.utg607.65
evm.TU.utg607.66	1	evm.utg607.66
evm.TU.utg607.67	1	evm.utg607.67
evm.TU.utg607.7	1	evm.utg607.7
evm.TU.utg607.8	1	evm.utg607.8
evm.TU.utg607.9	1	evm.utg607.9
evm.TU.utg6070.1	2	evm.utg6070.1,evm.utg6070.1.1.5c22f2b6
evm.TU.utg6070.10	1	evm.utg6070.10
evm.TU.utg6070.11	1	evm.utg6070.11
evm.TU.utg6070.12	1	evm.utg6070.12
evm.TU.utg6070.13	1	evm.utg6070.13
evm.TU.utg6070.14	1	evm.utg6070.14
evm.TU.utg6070.15	1	evm.utg6070.15
evm.TU.utg6070.16	1	evm.utg6070.16
evm.TU.utg6070.17	1	evm.utg6070.17
evm.TU.utg6070.18	1	evm.utg6070.18
evm.TU.utg6070.19	1	evm.utg6070.19
evm.TU.utg6070.2	1	evm.utg6070.2
evm.TU.utg6070.20	1	evm.utg6070.20
evm.TU.utg6070.21	1	evm.utg6070.21
evm.TU.utg6070.22	1	evm.utg6070.22
evm.TU.utg6070.23	1	evm.utg6070.23
evm.TU.utg6070.24	1	evm.utg6070.24
evm.TU.utg6070.25	1	evm.utg6070.25
evm.TU.utg6070.26	2	evm.utg6070.26.1.5c22f2b6,evm.utg6070.26
evm.TU.utg6070.27	1	evm.utg6070.27
evm.TU.utg6070.28	1	evm.utg6070.28
evm.TU.utg6070.29	1	evm.utg6070.29
evm.TU.utg6070.3	1	evm.utg6070.3
evm.TU.utg6070.4	1	evm.utg6070.4
evm.TU.utg6070.5	1	evm.utg6070.5
evm.TU.utg6070.8	1	evm.utg6070.8
evm.TU.utg6070.9	1	evm.utg6070.9
evm.TU.utg6072.1	2	evm.utg6072.1,evm.utg6072.1.1.5c27969b
evm.TU.utg6072.10	1	evm.utg6072.10
evm.TU.utg6072.11	1	evm.utg6072.11
evm.TU.utg6072.12	1	evm.utg6072.12
evm.TU.utg6072.13	1	evm.utg6072.13
evm.TU.utg6072.14	2	evm.utg6072.14,evm.utg6072.14.1.5c22f2b7
evm.TU.utg6072.15	1	evm.utg6072.15
evm.TU.utg6072.16	1	evm.utg6072.16
evm.TU.utg6072.17	1	evm.utg6072.17
evm.TU.utg6072.18	1	evm.utg6072.18
evm.TU.utg6072.19	1	evm.utg6072.19
evm.TU.utg6072.2	1	evm.utg6072.2
evm.TU.utg6072.20.24	2	evm.utg6072.20.24,evm.utg6072.20.24.1.5c27969c
evm.TU.utg6072.21	1	evm.utg6072.21
evm.TU.utg6072.22	1	evm.utg6072.22
evm.TU.utg6072.23	1	evm.utg6072.23
evm.TU.utg6072.25	1	evm.utg6072.25
evm.TU.utg6072.26	1	evm.utg6072.26
evm.TU.utg6072.27	1	evm.utg6072.27
evm.TU.utg6072.28	1	evm.utg6072.28
evm.TU.utg6072.29	1	evm.utg6072.29
