dark_cluster_id	representative_id	candidate_id	cluster_size	cluster_members	cluster_method
dark_cluster_002998	utg1285.equina_smart_1688928.mrna1	utg7855.equina_smart_1688928.mrna2	9	utg1285.equina_smart_1688928.mrna1;utg144.equina_smart_1688928.mrna3;utg1694.equina_smart_1688928.mrna11;utg301.equina_smart_1688928.mrna4;utg379.equina_smart_1688928.mrna8;utg420.equina_smart_1688928.mrna5;utg438.equina_smart_1688928.mrna6;utg4614.equina_smart_1688928.mrna7;utg7855.equina_smart_1688928.mrna2	exact_python_fallback
dark_cluster_002999	utg10114.equina_smart_1467504.mrna1	utg10114.equina_smart_1467504.mrna1	2	utg10114.equina_smart_1467504.mrna1;utg10114.equina_smart_1467504.mrna2	exact_python_fallback
dark_cluster_002999	utg10114.equina_smart_1467504.mrna1	utg10114.equina_smart_1467504.mrna2	2	utg10114.equina_smart_1467504.mrna1;utg10114.equina_smart_1467504.mrna2	exact_python_fallback
dark_cluster_003000	utg791.equina_smart_1526062.mrna2	utg791.equina_smart_1526062.mrna2	1	utg791.equina_smart_1526062.mrna2	exact_python_fallback
dark_cluster_003001	evm.utg207.125	evm.utg207.125	1	evm.utg207.125	exact_python_fallback
dark_cluster_003002	evm.utg18633.25	evm.utg18633.25	1	evm.utg18633.25	exact_python_fallback
dark_cluster_003003	utg3839.equina_smart_330771.mrna1	utg3839.equina_smart_330771.mrna1	1	utg3839.equina_smart_330771.mrna1	exact_python_fallback
dark_cluster_003004	utg1230.equina_smart_1141811.mrna1	utg1230.equina_smart_1141811.mrna1	1	utg1230.equina_smart_1141811.mrna1	exact_python_fallback
dark_cluster_003005	evm.utg1890.15	evm.utg1890.15	1	evm.utg1890.15	exact_python_fallback
dark_cluster_003006	evm.utg4398.1	evm.utg4398.1	8	evm.utg4398.1;evm.utg4398.12;evm.utg4398.13;evm.utg4398.14;evm.utg4398.20;evm.utg4398.21;evm.utg4398.8;evm.utg4398.9	exact_python_fallback
dark_cluster_003006	evm.utg4398.1	evm.utg4398.12	8	evm.utg4398.1;evm.utg4398.12;evm.utg4398.13;evm.utg4398.14;evm.utg4398.20;evm.utg4398.21;evm.utg4398.8;evm.utg4398.9	exact_python_fallback
dark_cluster_003006	evm.utg4398.1	evm.utg4398.13	8	evm.utg4398.1;evm.utg4398.12;evm.utg4398.13;evm.utg4398.14;evm.utg4398.20;evm.utg4398.21;evm.utg4398.8;evm.utg4398.9	exact_python_fallback
dark_cluster_003006	evm.utg4398.1	evm.utg4398.14	8	evm.utg4398.1;evm.utg4398.12;evm.utg4398.13;evm.utg4398.14;evm.utg4398.20;evm.utg4398.21;evm.utg4398.8;evm.utg4398.9	exact_python_fallback
dark_cluster_003006	evm.utg4398.1	evm.utg4398.20	8	evm.utg4398.1;evm.utg4398.12;evm.utg4398.13;evm.utg4398.14;evm.utg4398.20;evm.utg4398.21;evm.utg4398.8;evm.utg4398.9	exact_python_fallback
dark_cluster_003006	evm.utg4398.1	evm.utg4398.21	8	evm.utg4398.1;evm.utg4398.12;evm.utg4398.13;evm.utg4398.14;evm.utg4398.20;evm.utg4398.21;evm.utg4398.8;evm.utg4398.9	exact_python_fallback
dark_cluster_003006	evm.utg4398.1	evm.utg4398.8	8	evm.utg4398.1;evm.utg4398.12;evm.utg4398.13;evm.utg4398.14;evm.utg4398.20;evm.utg4398.21;evm.utg4398.8;evm.utg4398.9	exact_python_fallback
dark_cluster_003006	evm.utg4398.1	evm.utg4398.9	8	evm.utg4398.1;evm.utg4398.12;evm.utg4398.13;evm.utg4398.14;evm.utg4398.20;evm.utg4398.21;evm.utg4398.8;evm.utg4398.9	exact_python_fallback
dark_cluster_003007	evm.utg1056.8	evm.utg1056.8	1	evm.utg1056.8	exact_python_fallback
dark_cluster_003008	evm.utg3669.5	evm.utg3669.5	1	evm.utg3669.5	exact_python_fallback
dark_cluster_003009	evm.utg410.10	evm.utg410.10	2	evm.utg410.10;evm.utg410.2	exact_python_fallback
dark_cluster_003009	evm.utg410.10	evm.utg410.2	2	evm.utg410.10;evm.utg410.2	exact_python_fallback
dark_cluster_003010	evm.utg1683.29	evm.utg1683.29	1	evm.utg1683.29	exact_python_fallback
dark_cluster_003011	evm.utg1404.20	evm.utg1404.20	1	evm.utg1404.20	exact_python_fallback
dark_cluster_003012	evm.utg237.31	evm.utg237.31	1	evm.utg237.31	exact_python_fallback
dark_cluster_003013	evm.utg978.2	evm.utg978.2	1	evm.utg978.2	exact_python_fallback
dark_cluster_003014	evm.utg3878.40	evm.utg3878.40	3	evm.utg3878.40;evm.utg3878.44;evm.utg3878.47	exact_python_fallback
dark_cluster_003014	evm.utg3878.40	evm.utg3878.44	3	evm.utg3878.40;evm.utg3878.44;evm.utg3878.47	exact_python_fallback
dark_cluster_003014	evm.utg3878.40	evm.utg3878.47	3	evm.utg3878.40;evm.utg3878.44;evm.utg3878.47	exact_python_fallback
dark_cluster_003015	evm.utg320.144	evm.utg320.144	1	evm.utg320.144	exact_python_fallback
dark_cluster_003016	utg7977.equina_smart_1669401.mrna1	utg7977.equina_smart_1669401.mrna1	1	utg7977.equina_smart_1669401.mrna1	exact_python_fallback
dark_cluster_003017	evm.utg3235.2	evm.utg3235.2	1	evm.utg3235.2	exact_python_fallback
dark_cluster_003018	evm.utg8892.22	evm.utg8892.22	1	evm.utg8892.22	exact_python_fallback
dark_cluster_003019	evm.utg4326.35	evm.utg4326.35	1	evm.utg4326.35	exact_python_fallback
dark_cluster_003020	evm.utg1079.15	evm.utg1079.15	5	evm.utg1079.15;evm.utg1079.30;evm.utg1079.44;evm.utg1079.49;evm.utg1079.53	exact_python_fallback
dark_cluster_003020	evm.utg1079.15	evm.utg1079.30	5	evm.utg1079.15;evm.utg1079.30;evm.utg1079.44;evm.utg1079.49;evm.utg1079.53	exact_python_fallback
dark_cluster_003020	evm.utg1079.15	evm.utg1079.44	5	evm.utg1079.15;evm.utg1079.30;evm.utg1079.44;evm.utg1079.49;evm.utg1079.53	exact_python_fallback
dark_cluster_003020	evm.utg1079.15	evm.utg1079.49	5	evm.utg1079.15;evm.utg1079.30;evm.utg1079.44;evm.utg1079.49;evm.utg1079.53	exact_python_fallback
dark_cluster_003020	evm.utg1079.15	evm.utg1079.53	5	evm.utg1079.15;evm.utg1079.30;evm.utg1079.44;evm.utg1079.49;evm.utg1079.53	exact_python_fallback
dark_cluster_003021	utg55.equina_smart_1393778.mrna1	utg55.equina_smart_1393778.mrna1	1	utg55.equina_smart_1393778.mrna1	exact_python_fallback
dark_cluster_003022	evm.utg3467.4	evm.utg3467.4	1	evm.utg3467.4	exact_python_fallback
dark_cluster_003023	evm.utg401.23	evm.utg401.23	1	evm.utg401.23	exact_python_fallback
dark_cluster_003024	evm.utg298.84	evm.utg298.84	1	evm.utg298.84	exact_python_fallback
dark_cluster_003025	evm.utg18118.11	evm.utg18118.11	1	evm.utg18118.11	exact_python_fallback
dark_cluster_003026	evm.utg3019.65	evm.utg3019.65	1	evm.utg3019.65	exact_python_fallback
dark_cluster_003027	evm.utg370.57	evm.utg370.57	1	evm.utg370.57	exact_python_fallback
dark_cluster_003028	evm.utg4716.49	evm.utg4716.49	1	evm.utg4716.49	exact_python_fallback
dark_cluster_003029	evm.utg116.295	evm.utg116.295	1	evm.utg116.295	exact_python_fallback
dark_cluster_003030	evm.utg3986.10	evm.utg3986.10	1	evm.utg3986.10	exact_python_fallback
dark_cluster_003031	evm.utg17612.30	evm.utg17612.30	1	evm.utg17612.30	exact_python_fallback
dark_cluster_003032	evm.utg7083.1	evm.utg7083.1	1	evm.utg7083.1	exact_python_fallback
dark_cluster_003033	evm.utg2071.84	evm.utg2071.84	1	evm.utg2071.84	exact_python_fallback
dark_cluster_003034	evm.utg855.6	evm.utg855.6	1	evm.utg855.6	exact_python_fallback
dark_cluster_003035	utg3753.equina_smart_1451669.mrna1	utg3753.equina_smart_1451669.mrna1	1	utg3753.equina_smart_1451669.mrna1	exact_python_fallback
dark_cluster_003036	evm.utg417.26	evm.utg417.26	1	evm.utg417.26	exact_python_fallback
dark_cluster_003037	evm.utg542.31	evm.utg542.31	1	evm.utg542.31	exact_python_fallback
dark_cluster_003038	evm.utg389.72	evm.utg389.72	1	evm.utg389.72	exact_python_fallback
dark_cluster_003039	evm.utg32055.3	evm.utg32055.3	1	evm.utg32055.3	exact_python_fallback
dark_cluster_003040	evm.utg2073.35	evm.utg2073.35	1	evm.utg2073.35	exact_python_fallback
dark_cluster_003041	evm.utg64.13	evm.utg64.13	1	evm.utg64.13	exact_python_fallback
dark_cluster_003042	evm.utg6875.13	evm.utg6875.13	1	evm.utg6875.13	exact_python_fallback
dark_cluster_003043	evm.utg1910.99	evm.utg1910.99	1	evm.utg1910.99	exact_python_fallback
dark_cluster_003044	evm.utg4428.5	evm.utg4428.5	1	evm.utg4428.5	exact_python_fallback
dark_cluster_003045	evm.utg4428.14	evm.utg4428.14	1	evm.utg4428.14	exact_python_fallback
dark_cluster_003046	evm.utg2757.47	evm.utg2757.47	1	evm.utg2757.47	exact_python_fallback
dark_cluster_003047	evm.utg1345.60	evm.utg1345.60	1	evm.utg1345.60	exact_python_fallback
dark_cluster_003048	evm.utg23189.1	evm.utg23189.1	1	evm.utg23189.1	exact_python_fallback
dark_cluster_003049	utg101.equina_smart_1822695.mrna1	utg101.equina_smart_1822695.mrna1	1	utg101.equina_smart_1822695.mrna1	exact_python_fallback
dark_cluster_003050	evm.utg597.42	evm.utg597.42	1	evm.utg597.42	exact_python_fallback
dark_cluster_003051	evm.utg536.21	evm.utg536.21	1	evm.utg536.21	exact_python_fallback
dark_cluster_003052	evm.utg11497.4	evm.utg11497.4	1	evm.utg11497.4	exact_python_fallback
dark_cluster_003053	evm.utg19590.19	evm.utg19590.19	1	evm.utg19590.19	exact_python_fallback
dark_cluster_003054	evm.utg379.10	evm.utg379.10	3	evm.utg379.10;evm.utg498.74;evm.utg5414.24	exact_python_fallback
dark_cluster_003054	evm.utg379.10	evm.utg498.74	3	evm.utg379.10;evm.utg498.74;evm.utg5414.24	exact_python_fallback
dark_cluster_003054	evm.utg379.10	evm.utg5414.24	3	evm.utg379.10;evm.utg498.74;evm.utg5414.24	exact_python_fallback
dark_cluster_003055	evm.utg320.138	evm.utg320.138	1	evm.utg320.138	exact_python_fallback
dark_cluster_003056	evm.utg60619.1	evm.utg60619.1	2	evm.utg60619.1;evm.utg7616.2	exact_python_fallback
dark_cluster_003056	evm.utg60619.1	evm.utg7616.2	2	evm.utg60619.1;evm.utg7616.2	exact_python_fallback
dark_cluster_003057	evm.utg1846.103	evm.utg1846.103	1	evm.utg1846.103	exact_python_fallback
dark_cluster_003058	evm.utg13050.2	evm.utg13050.2	1	evm.utg13050.2	exact_python_fallback
dark_cluster_003059	evm.utg2201.13	evm.utg2201.13	1	evm.utg2201.13	exact_python_fallback
dark_cluster_003060	evm.utg10709.1	evm.utg10709.1	1	evm.utg10709.1	exact_python_fallback
dark_cluster_003061	evm.utg1748.1	evm.utg1748.1	1	evm.utg1748.1	exact_python_fallback
dark_cluster_003062	evm.utg38965.1	evm.utg38965.1	1	evm.utg38965.1	exact_python_fallback
dark_cluster_003063	evm.utg9194.10	evm.utg9194.10	3	evm.utg9194.10;evm.utg9194.4;evm.utg9194.7	exact_python_fallback
dark_cluster_003063	evm.utg9194.10	evm.utg9194.4	3	evm.utg9194.10;evm.utg9194.4;evm.utg9194.7	exact_python_fallback
dark_cluster_003063	evm.utg9194.10	evm.utg9194.7	3	evm.utg9194.10;evm.utg9194.4;evm.utg9194.7	exact_python_fallback
dark_cluster_003064	evm.utg213.15	evm.utg213.15	1	evm.utg213.15	exact_python_fallback
dark_cluster_003065	evm.utg378.69	evm.utg378.69	1	evm.utg378.69	exact_python_fallback
dark_cluster_003066	evm.utg2129.57	evm.utg2129.57	1	evm.utg2129.57	exact_python_fallback
dark_cluster_003067	evm.utg372.46	evm.utg372.46	1	evm.utg372.46	exact_python_fallback
dark_cluster_003068	evm.utg2529.29	evm.utg2529.29	1	evm.utg2529.29	exact_python_fallback
dark_cluster_003069	evm.utg92.56	evm.utg92.56	1	evm.utg92.56	exact_python_fallback
dark_cluster_003070	evm.utg1271.113	evm.utg1271.113	1	evm.utg1271.113	exact_python_fallback
dark_cluster_003071	evm.utg207.114	evm.utg207.114	1	evm.utg207.114	exact_python_fallback
dark_cluster_003072	evm.utg5414.43	evm.utg5414.43	1	evm.utg5414.43	exact_python_fallback
dark_cluster_003073	evm.utg6423.10	evm.utg6423.10	1	evm.utg6423.10	exact_python_fallback
dark_cluster_003074	evm.utg2526.31	evm.utg2526.31	1	evm.utg2526.31	exact_python_fallback
dark_cluster_003075	evm.utg125.96	evm.utg125.96	1	evm.utg125.96	exact_python_fallback
dark_cluster_003076	evm.utg1271.72	evm.utg1271.72	1	evm.utg1271.72	exact_python_fallback
dark_cluster_003077	evm.utg3884.2	evm.utg3884.2	1	evm.utg3884.2	exact_python_fallback
dark_cluster_003078	evm.utg1271.117	evm.utg1271.117	1	evm.utg1271.117	exact_python_fallback
dark_cluster_003079	evm.utg1465.6	evm.utg1465.6	1	evm.utg1465.6	exact_python_fallback
dark_cluster_003080	utg6401.equina_smart_1460874.mrna1	utg6401.equina_smart_1460874.mrna1	1	utg6401.equina_smart_1460874.mrna1	exact_python_fallback
dark_cluster_003081	utg2801.equina_smart_402164.mrna1	utg2801.equina_smart_402164.mrna1	1	utg2801.equina_smart_402164.mrna1	exact_python_fallback
dark_cluster_003082	evm.utg73.110	evm.utg73.110	1	evm.utg73.110	exact_python_fallback
dark_cluster_003083	evm.utg699.96	evm.utg699.96	1	evm.utg699.96	exact_python_fallback
dark_cluster_003084	evm.utg411.147	evm.utg411.147	2	evm.utg411.147;utg1581.equina_smart_1412230.mrna2	exact_python_fallback
dark_cluster_003084	evm.utg411.147	utg1581.equina_smart_1412230.mrna2	2	evm.utg411.147;utg1581.equina_smart_1412230.mrna2	exact_python_fallback
dark_cluster_003085	utg379.equina_smart_1412230.mrna3	utg379.equina_smart_1412230.mrna3	1	utg379.equina_smart_1412230.mrna3	exact_python_fallback
dark_cluster_003086	evm.utg3019.13	evm.utg3019.13	5	evm.utg3019.13;evm.utg3019.18;evm.utg3019.19;evm.utg3019.35;evm.utg3019.47	exact_python_fallback
dark_cluster_003086	evm.utg3019.13	evm.utg3019.18	5	evm.utg3019.13;evm.utg3019.18;evm.utg3019.19;evm.utg3019.35;evm.utg3019.47	exact_python_fallback
dark_cluster_003086	evm.utg3019.13	evm.utg3019.19	5	evm.utg3019.13;evm.utg3019.18;evm.utg3019.19;evm.utg3019.35;evm.utg3019.47	exact_python_fallback
dark_cluster_003086	evm.utg3019.13	evm.utg3019.35	5	evm.utg3019.13;evm.utg3019.18;evm.utg3019.19;evm.utg3019.35;evm.utg3019.47	exact_python_fallback
dark_cluster_003086	evm.utg3019.13	evm.utg3019.47	5	evm.utg3019.13;evm.utg3019.18;evm.utg3019.19;evm.utg3019.35;evm.utg3019.47	exact_python_fallback
dark_cluster_003087	evm.utg13474.31	evm.utg13474.31	1	evm.utg13474.31	exact_python_fallback
dark_cluster_003088	evm.utg77.143	evm.utg77.143	1	evm.utg77.143	exact_python_fallback
dark_cluster_003089	evm.utg648.43	evm.utg648.43	2	evm.utg648.43;evm.utg648.56	exact_python_fallback
dark_cluster_003089	evm.utg648.43	evm.utg648.56	2	evm.utg648.43;evm.utg648.56	exact_python_fallback
dark_cluster_003090	evm.utg736.64	evm.utg736.64	1	evm.utg736.64	exact_python_fallback
dark_cluster_003091	evm.utg696.32	evm.utg696.32	1	evm.utg696.32	exact_python_fallback
dark_cluster_003092	utg3284.equina_smart_1449476.mrna1	utg3284.equina_smart_1449476.mrna1	1	utg3284.equina_smart_1449476.mrna1	exact_python_fallback
dark_cluster_003093	evm.utg2200.12	evm.utg2200.12	2	evm.utg2200.12;evm.utg2200.46	exact_python_fallback
dark_cluster_003093	evm.utg2200.12	evm.utg2200.46	2	evm.utg2200.12;evm.utg2200.46	exact_python_fallback
dark_cluster_003094	evm.utg612.20	evm.utg612.20	1	evm.utg612.20	exact_python_fallback
dark_cluster_003095	evm.utg7066.24	evm.utg7066.24	1	evm.utg7066.24	exact_python_fallback
dark_cluster_003096	evm.utg3197.21	evm.utg3197.21	1	evm.utg3197.21	exact_python_fallback
dark_cluster_003097	evm.utg9284.8	evm.utg9284.8	1	evm.utg9284.8	exact_python_fallback
dark_cluster_003098	evm.utg17612.8	evm.utg17612.8	1	evm.utg17612.8	exact_python_fallback
dark_cluster_003099	evm.utg5370.2	evm.utg5370.2	2	evm.utg5370.2;evm.utg5370.40	exact_python_fallback
dark_cluster_003099	evm.utg5370.2	evm.utg5370.40	2	evm.utg5370.2;evm.utg5370.40	exact_python_fallback
dark_cluster_003100	utg14007.equina_smart_1075169.mrna1	utg14007.equina_smart_1075169.mrna1	1	utg14007.equina_smart_1075169.mrna1	exact_python_fallback
dark_cluster_003101	utg978.equina_smart_423080.mrna1	utg978.equina_smart_423080.mrna1	2	utg978.equina_smart_423080.mrna1;utg978.equina_smart_423080.mrna2	exact_python_fallback
dark_cluster_003101	utg978.equina_smart_423080.mrna1	utg978.equina_smart_423080.mrna2	2	utg978.equina_smart_423080.mrna1;utg978.equina_smart_423080.mrna2	exact_python_fallback
dark_cluster_003102	evm.utg4.71	evm.utg4.71	1	evm.utg4.71	exact_python_fallback
dark_cluster_003103	utg82.equina_smart_1625843.mrna2	utg82.equina_smart_1625843.mrna2	1	utg82.equina_smart_1625843.mrna2	exact_python_fallback
dark_cluster_003104	evm.utg55.110	evm.utg55.110	1	evm.utg55.110	exact_python_fallback
dark_cluster_003105	utg401.equina_smart_1411578.mrna1	utg401.equina_smart_1411578.mrna1	1	utg401.equina_smart_1411578.mrna1	exact_python_fallback
dark_cluster_003106	evm.utg2690.4	evm.utg2690.4	1	evm.utg2690.4	exact_python_fallback
dark_cluster_003107	utg5716.equina_smart_1692402.mrna10	utg5716.equina_smart_1692402.mrna10	1	utg5716.equina_smart_1692402.mrna10	exact_python_fallback
dark_cluster_003108	utg4130.equina_smart_1692402.mrna1	utg4130.equina_smart_1692402.mrna1	1	utg4130.equina_smart_1692402.mrna1	exact_python_fallback
dark_cluster_003109	utg2343.equina_smart_1692402.mrna7	utg2343.equina_smart_1692402.mrna7	1	utg2343.equina_smart_1692402.mrna7	exact_python_fallback
dark_cluster_003110	utg30548.equina_smart_1692402.mrna12	utg30548.equina_smart_1692402.mrna12	1	utg30548.equina_smart_1692402.mrna12	exact_python_fallback
dark_cluster_003111	utg3622.equina_smart_297983.mrna1	utg3622.equina_smart_297983.mrna1	1	utg3622.equina_smart_297983.mrna1	exact_python_fallback
dark_cluster_003112	evm.utg112.15	evm.utg112.15	1	evm.utg112.15	exact_python_fallback
dark_cluster_003113	evm.utg178.45	evm.utg178.45	1	evm.utg178.45	exact_python_fallback
dark_cluster_003114	evm.utg116.224	evm.utg116.224	1	evm.utg116.224	exact_python_fallback
dark_cluster_003115	evm.utg152524.3	evm.utg152524.3	1	evm.utg152524.3	exact_python_fallback
dark_cluster_003116	evm.utg567.2	evm.utg567.2	1	evm.utg567.2	exact_python_fallback
dark_cluster_003117	evm.utg7145.27	evm.utg7145.27	1	evm.utg7145.27	exact_python_fallback
dark_cluster_003118	evm.utg6669.24	evm.utg6669.24	1	evm.utg6669.24	exact_python_fallback
dark_cluster_003119	evm.utg219.83	evm.utg219.83	1	evm.utg219.83	exact_python_fallback
dark_cluster_003120	evm.utg622.76	evm.utg622.76	1	evm.utg622.76	exact_python_fallback
dark_cluster_003121	evm.utg1281.37	evm.utg1281.37	1	evm.utg1281.37	exact_python_fallback
dark_cluster_003122	utg364.equina_smart_1779682.mrna1	utg364.equina_smart_1779682.mrna1	1	utg364.equina_smart_1779682.mrna1	exact_python_fallback
dark_cluster_003123	utg1663.equina_smart_1267573.mrna9	utg1663.equina_smart_1267573.mrna9	1	utg1663.equina_smart_1267573.mrna9	exact_python_fallback
dark_cluster_003124	evm.utg6677.10	evm.utg6677.10	1	evm.utg6677.10	exact_python_fallback
dark_cluster_003125	evm.utg4428.18	evm.utg4428.18	1	evm.utg4428.18	exact_python_fallback
dark_cluster_003126	evm.utg4428.10	evm.utg4428.10	1	evm.utg4428.10	exact_python_fallback
dark_cluster_003127	evm.utg1205.156	evm.utg1205.156	1	evm.utg1205.156	exact_python_fallback
dark_cluster_003128	evm.utg1205.160	evm.utg1205.160	1	evm.utg1205.160	exact_python_fallback
dark_cluster_003129	evm.utg3871.15	evm.utg3871.15	1	evm.utg3871.15	exact_python_fallback
dark_cluster_003130	evm.utg13.1	evm.utg13.1	6	evm.utg13.1;evm.utg13.31;evm.utg13.32;evm.utg13.49;evm.utg13.64;evm.utg13.9	exact_python_fallback
dark_cluster_003130	evm.utg13.1	evm.utg13.31	6	evm.utg13.1;evm.utg13.31;evm.utg13.32;evm.utg13.49;evm.utg13.64;evm.utg13.9	exact_python_fallback
dark_cluster_003130	evm.utg13.1	evm.utg13.32	6	evm.utg13.1;evm.utg13.31;evm.utg13.32;evm.utg13.49;evm.utg13.64;evm.utg13.9	exact_python_fallback
dark_cluster_003130	evm.utg13.1	evm.utg13.49	6	evm.utg13.1;evm.utg13.31;evm.utg13.32;evm.utg13.49;evm.utg13.64;evm.utg13.9	exact_python_fallback
dark_cluster_003130	evm.utg13.1	evm.utg13.64	6	evm.utg13.1;evm.utg13.31;evm.utg13.32;evm.utg13.49;evm.utg13.64;evm.utg13.9	exact_python_fallback
dark_cluster_003130	evm.utg13.1	evm.utg13.9	6	evm.utg13.1;evm.utg13.31;evm.utg13.32;evm.utg13.49;evm.utg13.64;evm.utg13.9	exact_python_fallback
dark_cluster_003131	evm.utg19866.1	evm.utg19866.1	1	evm.utg19866.1	exact_python_fallback
dark_cluster_003132	evm.utg49040.3	evm.utg49040.3	1	evm.utg49040.3	exact_python_fallback
dark_cluster_003133	evm.utg4155.16	evm.utg4155.16	1	evm.utg4155.16	exact_python_fallback
dark_cluster_003134	utg2428.equina_smart_29666.mrna1	utg2428.equina_smart_29666.mrna1	1	utg2428.equina_smart_29666.mrna1	exact_python_fallback
dark_cluster_003135	utg8494.equina_smart_1465062.mrna1	utg8494.equina_smart_1465062.mrna1	1	utg8494.equina_smart_1465062.mrna1	exact_python_fallback
dark_cluster_003136	evm.utg707.5	evm.utg707.5	1	evm.utg707.5	exact_python_fallback
dark_cluster_003137	evm.utg797.14	evm.utg797.14	7	evm.utg797.14;evm.utg797.15;evm.utg797.16;evm.utg797.17;evm.utg797.2;evm.utg797.20;evm.utg797.8	exact_python_fallback
dark_cluster_003137	evm.utg797.14	evm.utg797.15	7	evm.utg797.14;evm.utg797.15;evm.utg797.16;evm.utg797.17;evm.utg797.2;evm.utg797.20;evm.utg797.8	exact_python_fallback
dark_cluster_003137	evm.utg797.14	evm.utg797.16	7	evm.utg797.14;evm.utg797.15;evm.utg797.16;evm.utg797.17;evm.utg797.2;evm.utg797.20;evm.utg797.8	exact_python_fallback
dark_cluster_003137	evm.utg797.14	evm.utg797.17	7	evm.utg797.14;evm.utg797.15;evm.utg797.16;evm.utg797.17;evm.utg797.2;evm.utg797.20;evm.utg797.8	exact_python_fallback
dark_cluster_003137	evm.utg797.14	evm.utg797.2	7	evm.utg797.14;evm.utg797.15;evm.utg797.16;evm.utg797.17;evm.utg797.2;evm.utg797.20;evm.utg797.8	exact_python_fallback
dark_cluster_003137	evm.utg797.14	evm.utg797.20	7	evm.utg797.14;evm.utg797.15;evm.utg797.16;evm.utg797.17;evm.utg797.2;evm.utg797.20;evm.utg797.8	exact_python_fallback
dark_cluster_003137	evm.utg797.14	evm.utg797.8	7	evm.utg797.14;evm.utg797.15;evm.utg797.16;evm.utg797.17;evm.utg797.2;evm.utg797.20;evm.utg797.8	exact_python_fallback
dark_cluster_003138	evm.utg401.29	evm.utg401.29	1	evm.utg401.29	exact_python_fallback
dark_cluster_003139	evm.utg1056.75	evm.utg1056.75	1	evm.utg1056.75	exact_python_fallback
dark_cluster_003140	utg2070.equina_smart_926960.mrna3	utg2070.equina_smart_926960.mrna3	1	utg2070.equina_smart_926960.mrna3	exact_python_fallback
dark_cluster_003141	evm.utg4716.40	evm.utg4716.40	1	evm.utg4716.40	exact_python_fallback
dark_cluster_003142	utg55.equina_smart_1394326.mrna1	utg55.equina_smart_1394326.mrna1	1	utg55.equina_smart_1394326.mrna1	exact_python_fallback
dark_cluster_003143	evm.utg1569.4	evm.utg1569.4	1	evm.utg1569.4	exact_python_fallback
dark_cluster_003144	utg622.equina_smart_1419649.mrna1	utg622.equina_smart_1419649.mrna1	1	utg622.equina_smart_1419649.mrna1	exact_python_fallback
dark_cluster_003145	evm.utg6610.12	evm.utg6610.12	2	evm.utg6610.12;evm.utg6610.13	exact_python_fallback
dark_cluster_003145	evm.utg6610.12	evm.utg6610.13	2	evm.utg6610.12;evm.utg6610.13	exact_python_fallback
dark_cluster_003146	evm.utg1900.28	evm.utg1900.28	1	evm.utg1900.28	exact_python_fallback
dark_cluster_003147	utg1609.equina_smart_1617611.mrna1	utg1609.equina_smart_1617611.mrna1	1	utg1609.equina_smart_1617611.mrna1	exact_python_fallback
dark_cluster_003148	evm.utg5652.36	evm.utg5652.36	1	evm.utg5652.36	exact_python_fallback
dark_cluster_003149	evm.utg1468.11	evm.utg1468.11	2	evm.utg1468.11;evm.utg1468.9	exact_python_fallback
dark_cluster_003149	evm.utg1468.11	evm.utg1468.9	2	evm.utg1468.11;evm.utg1468.9	exact_python_fallback
dark_cluster_003150	evm.utg1694.23	evm.utg1694.23	1	evm.utg1694.23	exact_python_fallback
dark_cluster_003151	evm.utg4455.86	evm.utg4455.86	1	evm.utg4455.86	exact_python_fallback
dark_cluster_003152	evm.utg17612.9	evm.utg17612.9	1	evm.utg17612.9	exact_python_fallback
dark_cluster_003153	evm.utg5454.17	evm.utg5454.17	1	evm.utg5454.17	exact_python_fallback
dark_cluster_003154	evm.utg910.56	evm.utg910.56	1	evm.utg910.56	exact_python_fallback
dark_cluster_003155	evm.utg910.61	evm.utg910.61	1	evm.utg910.61	exact_python_fallback
dark_cluster_003156	evm.utg910.59.60	evm.utg910.59.60	1	evm.utg910.59.60	exact_python_fallback
dark_cluster_003157	evm.utg92.127	evm.utg92.127	1	evm.utg92.127	exact_python_fallback
dark_cluster_003158	evm.utg8892.13	evm.utg8892.13	1	evm.utg8892.13	exact_python_fallback
dark_cluster_003159	evm.utg1846.93	evm.utg1846.93	1	evm.utg1846.93	exact_python_fallback
dark_cluster_003160	evm.utg8851.33	evm.utg8851.33	1	evm.utg8851.33	exact_python_fallback
dark_cluster_003161	evm.utg18927.17	evm.utg18927.17	1	evm.utg18927.17	exact_python_fallback
dark_cluster_003162	evm.utg279.47	evm.utg279.47	1	evm.utg279.47	exact_python_fallback
dark_cluster_003163	evm.utg1563.3	evm.utg1563.3	1	evm.utg1563.3	exact_python_fallback
dark_cluster_003164	utg597.equina_smart_1418845.mrna1	utg597.equina_smart_1418845.mrna1	1	utg597.equina_smart_1418845.mrna1	exact_python_fallback
dark_cluster_003165	utg464.equina_smart_1414382.mrna1	utg464.equina_smart_1414382.mrna1	1	utg464.equina_smart_1414382.mrna1	exact_python_fallback
dark_cluster_003166	evm.utg10359.30	evm.utg10359.30	1	evm.utg10359.30	exact_python_fallback
dark_cluster_003167	evm.utg8674.7	evm.utg8674.7	1	evm.utg8674.7	exact_python_fallback
dark_cluster_003168	utg125.equina_smart_1662785.mrna9	utg125.equina_smart_1662785.mrna9	1	utg125.equina_smart_1662785.mrna9	exact_python_fallback
dark_cluster_003169	evm.utg1278.79	evm.utg1278.79	1	evm.utg1278.79	exact_python_fallback
