# BUSCO version is: 5.3.2 
# The lineage dataset is: metazoa_odb10 (Creation date: 2024-01-08, number of genomes: 65, number of BUSCOs: 954)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
561054at33208	Duplicated	evm.utg5290.32	171.6	130	https://v10-1.orthodb.org/?query=561054at33208	thymidylate kinase
561054at33208	Duplicated	evm.utg2303.40	171.2	129	https://v10-1.orthodb.org/?query=561054at33208	thymidylate kinase
561248at33208	Duplicated	evm.utg4907.71	165.2	200	https://v10-1.orthodb.org/?query=561248at33208	Histone acetyltransferases subunit 3
561248at33208	Duplicated	evm.utg950.1	164.3	200	https://v10-1.orthodb.org/?query=561248at33208	Histone acetyltransferases subunit 3
561417at33208	Duplicated	evm.utg86.7	193.6	124	https://v10-1.orthodb.org/?query=561417at33208	RNA polymerase, Rpb8
561417at33208	Duplicated	evm.utg2303.16	192.8	124	https://v10-1.orthodb.org/?query=561417at33208	RNA polymerase, Rpb8
561688at33208	Complete	evm.utg101.38	216.8	213	https://v10-1.orthodb.org/?query=561688at33208	Meiotic nuclear division protein 1 homolog
561878at33208	Complete	evm.utg729.31	245.5	200	https://v10-1.orthodb.org/?query=561878at33208	Cyclin, C-terminal domain 2
561943at33208	Duplicated	evm.utg21228.1	325.7	243	https://v10-1.orthodb.org/?query=561943at33208	growth hormone-inducible transmembrane protein
561943at33208	Duplicated	evm.utg12655.50	324.4	243	https://v10-1.orthodb.org/?query=561943at33208	growth hormone-inducible transmembrane protein
561943at33208	Duplicated	evm.utg12655.50.1.5c22e9aa	292.2	233	https://v10-1.orthodb.org/?query=561943at33208	growth hormone-inducible transmembrane protein
562780at33208	Complete	evm.utg1825.32	234.8	167	https://v10-1.orthodb.org/?query=562780at33208	Alpha-ketoglutarate-dependent dioxygenase AlkB-like
563084at33208	Duplicated	evm.utg180.72	63.7	79	https://v10-1.orthodb.org/?query=563084at33208	Ribosomal protein S14
563084at33208	Duplicated	evm.utg62.20	62.1	91	https://v10-1.orthodb.org/?query=563084at33208	Ribosomal protein S14
563358at33208	Duplicated	evm.utg1194.19	153.0	143	https://v10-1.orthodb.org/?query=563358at33208	TM2 domain
563358at33208	Duplicated	evm.utg4155.39	152.2	149	https://v10-1.orthodb.org/?query=563358at33208	TM2 domain
563359at33208	Fragmented	evm.utg183.22	64.4	113	https://v10-1.orthodb.org/?query=563359at33208	RWD domain
563426at33208	Duplicated	evm.utg30804.1	296.2	278	https://v10-1.orthodb.org/?query=563426at33208	RNA recognition motif domain
563426at33208	Duplicated	evm.utg35.19	294.9	277	https://v10-1.orthodb.org/?query=563426at33208	RNA recognition motif domain
563679at33208	Duplicated	evm.utg6072.8	136.1	104	https://v10-1.orthodb.org/?query=563679at33208	Ribosomal protein S10 domain
563679at33208	Duplicated	evm.utg577.73	134.7	104	https://v10-1.orthodb.org/?query=563679at33208	Ribosomal protein S10 domain
563832at33208	Complete	evm.utg301.56	113.2	133	https://v10-1.orthodb.org/?query=563832at33208	Mitochondrial import inner membrane translocase subunit Tim29
564234at33208	Duplicated	evm.utg302.35	211.8	146	https://v10-1.orthodb.org/?query=564234at33208	B9 domain
564234at33208	Duplicated	evm.utg1530.5	211.8	146	https://v10-1.orthodb.org/?query=564234at33208	B9 domain
564286at33208	Duplicated	evm.utg280.23	195.6	98	https://v10-1.orthodb.org/?query=564286at33208	RNA-binding motif protein, X-linked 2
564286at33208	Duplicated	evm.utg790.32	166.8	117	https://v10-1.orthodb.org/?query=564286at33208	RNA-binding motif protein, X-linked 2
565053at33208	Complete	evm.utg3164.7	159.5	157	https://v10-1.orthodb.org/?query=565053at33208	Formyl transferase, C-terminal
566026at33208	Complete	evm.utg12853.2	199.6	176	https://v10-1.orthodb.org/?query=566026at33208	Mediator of RNA polymerase II transcription subunit 8
566116at33208	Complete	evm.utg5390.6	355.1	214	https://v10-1.orthodb.org/?query=566116at33208	ribosome maturation protein SBDS
566262at33208	Complete	evm.utg790.46	123.9	101	https://v10-1.orthodb.org/?query=566262at33208	Prefoldin beta-like
566447at33208	Duplicated	evm.utg401.32	170.5	200	https://v10-1.orthodb.org/?query=566447at33208	THO complex subunit 7 homolog
566447at33208	Duplicated	evm.utg401.32.1.5c22f045	151.6	193	https://v10-1.orthodb.org/?query=566447at33208	THO complex subunit 7 homolog
566527at33208	Duplicated	evm.utg4661.4	243.6	182	https://v10-1.orthodb.org/?query=566527at33208	Exoribonuclease, phosphorolytic domain 1
566527at33208	Duplicated	evm.utg1575.35	243.5	182	https://v10-1.orthodb.org/?query=566527at33208	Exoribonuclease, phosphorolytic domain 1
566916at33208	Duplicated	evm.utg3092.40	49.8	91	https://v10-1.orthodb.org/?query=566916at33208	NADH dehydrogenase 
566916at33208	Duplicated	evm.utg798.9	48.9	85	https://v10-1.orthodb.org/?query=566916at33208	NADH dehydrogenase 
567650at33208	Complete	evm.utg116.326	162.4	203	https://v10-1.orthodb.org/?query=567650at33208	Leucine-rich repeat
567750at33208	Complete	evm.utg1226.27	157.3	104	https://v10-1.orthodb.org/?query=567750at33208	Trafficking protein particle complex subunit 2
567809at33208	Complete	evm.utg344.47	198.3	116	https://v10-1.orthodb.org/?query=567809at33208	Ribosomal protein S5 domain 2-type fold
568022at33208	Duplicated	evm.utg4.45	212.1	151	https://v10-1.orthodb.org/?query=568022at33208	Ribosomal protein L6, alpha-beta domain
568022at33208	Duplicated	evm.utg1846.8	211.6	151	https://v10-1.orthodb.org/?query=568022at33208	Ribosomal protein L6, alpha-beta domain
568022at33208	Duplicated	evm.utg1846.8.1.5c22ec29	206.2	153	https://v10-1.orthodb.org/?query=568022at33208	Ribosomal protein L6, alpha-beta domain
568170at33208	Complete	evm.utg5059.22	179.3	161	https://v10-1.orthodb.org/?query=568170at33208	Transcription factor TFIID, subunit 8, C-terminal
568839at33208	Complete	evm.utg112.27	153.2	194	https://v10-1.orthodb.org/?query=568839at33208	Protein FRG1
568949at33208	Duplicated	evm.utg2100.5	242.4	162	https://v10-1.orthodb.org/?query=568949at33208	Synaptobrevin
568949at33208	Duplicated	evm.utg1091.11	241.7	162	https://v10-1.orthodb.org/?query=568949at33208	Synaptobrevin
568949at33208	Duplicated	evm.utg1091.11.1.5c22e878	233.3	157	https://v10-1.orthodb.org/?query=568949at33208	Synaptobrevin
569294at33208	Duplicated	evm.utg594.49	139.1	131	https://v10-1.orthodb.org/?query=569294at33208	SAP30-binding protein
569294at33208	Duplicated	evm.utg237.4	137.6	131	https://v10-1.orthodb.org/?query=569294at33208	SAP30-binding protein
569294at33208	Duplicated	evm.utg6035.13	137.2	154	https://v10-1.orthodb.org/?query=569294at33208	SAP30-binding protein
569303at33208	Duplicated	evm.utg857.8	300.3	237	https://v10-1.orthodb.org/?query=569303at33208	syntaxin-18
569303at33208	Duplicated	evm.utg10541.18	270.3	188	https://v10-1.orthodb.org/?query=569303at33208	syntaxin-18
569812at33208	Complete	evm.utg2100.21	272.1	261	https://v10-1.orthodb.org/?query=569812at33208	protein FRA10AC1
569878at33208	Complete	evm.utg2298.43	232.9	155	https://v10-1.orthodb.org/?query=569878at33208	Nuclear transcription factor Y subunit gamma
570262at33208	Duplicated	evm.utg8672.12	258.0	174	https://v10-1.orthodb.org/?query=570262at33208	Proteasome subunit beta
570262at33208	Duplicated	evm.utg190.59	256.5	174	https://v10-1.orthodb.org/?query=570262at33208	Proteasome subunit beta
570646at33208	Complete	evm.utg101.156	201.6	145	https://v10-1.orthodb.org/?query=570646at33208	SUI1 domain
570717at33208	Duplicated	evm.utg910.167.1.5c22f4f3.1.5c279873	264.9	172	https://v10-1.orthodb.org/?query=570717at33208	coiled-coil domain-containing protein 25
570717at33208	Duplicated	evm.utg910.167	258.2	169	https://v10-1.orthodb.org/?query=570717at33208	coiled-coil domain-containing protein 25
570717at33208	Duplicated	evm.utg910.167.1.5c22f4f3	243.1	154	https://v10-1.orthodb.org/?query=570717at33208	coiled-coil domain-containing protein 25
571149at33208	Duplicated	evm.utg1281.34	95.5	93	https://v10-1.orthodb.org/?query=571149at33208	Ribonuclease P/MRP protein subunit
571149at33208	Duplicated	evm.utg72.10	94.3	92	https://v10-1.orthodb.org/?query=571149at33208	Ribonuclease P/MRP protein subunit
571944at33208	Complete	evm.utg3019.41	193.7	206	https://v10-1.orthodb.org/?query=571944at33208	Gemin2/Brr1
572074at33208	Complete	evm.utg415.101	166.5	206	https://v10-1.orthodb.org/?query=572074at33208	GYF domain
572434at33208	Duplicated	evm.utg21766.36	256.8	190	https://v10-1.orthodb.org/?query=572434at33208	Vta1, C-terminal
572434at33208	Duplicated	evm.utg370.26	256.6	190	https://v10-1.orthodb.org/?query=572434at33208	Vta1, C-terminal
572463at33208	Complete	evm.utg2108.33	253.0	230	https://v10-1.orthodb.org/?query=572463at33208	Eukaryotic translation initiation factor 2B subunit alpha
572754at33208	Complete	evm.utg107.43	179.8	123	https://v10-1.orthodb.org/?query=572754at33208	Ribosomal protein L7Ae/L30e/S12e/Gadd45
572845at33208	Complete	evm.utg73.32	250.4	159	https://v10-1.orthodb.org/?query=572845at33208	Inosine triphosphate pyrophosphatase
573203at33208	Complete	evm.utg750.41	118.8	205	https://v10-1.orthodb.org/?query=573203at33208	Cytoplasmic tRNA 2-thiolation protein 2
573237at33208	Duplicated	evm.utg3365.45	273.1	221	https://v10-1.orthodb.org/?query=573237at33208	SUMO-activating enzyme subunit 1
573237at33208	Duplicated	evm.utg180.76	272.0	228	https://v10-1.orthodb.org/?query=573237at33208	SUMO-activating enzyme subunit 1
573313at33208	Duplicated	evm.utg1765.10	266.0	257	https://v10-1.orthodb.org/?query=573313at33208	Ankyrin repeat
573313at33208	Duplicated	evm.utg9762.4	265.7	257	https://v10-1.orthodb.org/?query=573313at33208	Ankyrin repeat
573313at33208	Duplicated	evm.utg1765.10.1.5c22ebee	250.2	249	https://v10-1.orthodb.org/?query=573313at33208	Ankyrin repeat
574311at33208	Duplicated	evm.utg356.138	67.8	74	https://v10-1.orthodb.org/?query=574311at33208	RNAse P, Rpr2/Rpp21 subunit
574311at33208	Duplicated	evm.utg9251.7	66.4	74	https://v10-1.orthodb.org/?query=574311at33208	RNAse P, Rpr2/Rpp21 subunit
575360at33208	Complete	evm.utg7.51	166.8	117	https://v10-1.orthodb.org/?query=575360at33208	Polysaccharide biosynthesis domain
576633at33208	Duplicated	evm.utg526.11	270.4	169	https://v10-1.orthodb.org/?query=576633at33208	charged multivesicular body protein 2a
576633at33208	Duplicated	evm.utg989.6	270.4	169	https://v10-1.orthodb.org/?query=576633at33208	charged multivesicular body protein 2a
576633at33208	Duplicated	evm.utg526.11.2.5c22f1d9	266.5	155	https://v10-1.orthodb.org/?query=576633at33208	charged multivesicular body protein 2a
576633at33208	Duplicated	evm.utg526.11.1.5c22f1d9	262.2	155	https://v10-1.orthodb.org/?query=576633at33208	charged multivesicular body protein 2a
576938at33208	Complete	evm.utg18409.1	98.6	98	https://v10-1.orthodb.org/?query=576938at33208	Ribosomal protein L25/L23
576997at33208	Complete	evm.utg2129.42	200.6	145	https://v10-1.orthodb.org/?query=576997at33208	Translocon-associated protein subunit beta
577068at33208	Complete	evm.utg1056.63	213.8	219	https://v10-1.orthodb.org/?query=577068at33208	Chromosome 9 open reading frame 78
577339at33208	Duplicated	evm.utg699.29	111.3	111	https://v10-1.orthodb.org/?query=577339at33208	Selenoprotein F/M domain
577339at33208	Duplicated	evm.utg3235.18	111.3	111	https://v10-1.orthodb.org/?query=577339at33208	Selenoprotein F/M domain
577929at33208	Fragmented	evm.utg4194.10	44.1	66	https://v10-1.orthodb.org/?query=577929at33208	NADH dehydrogenase 
578354at33208	Duplicated	evm.utg92.66	225.1	127	https://v10-1.orthodb.org/?query=578354at33208	Ribosomal protein L18e/L15P
578354at33208	Duplicated	evm.utg4716.3	224.5	127	https://v10-1.orthodb.org/?query=578354at33208	Ribosomal protein L18e/L15P
578582at33208	Duplicated	evm.utg1900.13	205.7	142	https://v10-1.orthodb.org/?query=578582at33208	Protein RER1
578582at33208	Duplicated	evm.utg1900.13.2.5c22ec48	205.3	142	https://v10-1.orthodb.org/?query=578582at33208	Protein RER1
578582at33208	Duplicated	evm.utg1900.13.1.5c22ec48	194.4	132	https://v10-1.orthodb.org/?query=578582at33208	Protein RER1
578684at33208	Complete	evm.utg160.38	220.9	207	https://v10-1.orthodb.org/?query=578684at33208	Sas10/Utp3/C1D
578726at33208	Complete	evm.utg1931.18	159.9	139	https://v10-1.orthodb.org/?query=578726at33208	snurportin-1
578734at33208	Complete	evm.utg1609.16	189.5	191	https://v10-1.orthodb.org/?query=578734at33208	Leucine-rich repeat
578959at33208	Complete	evm.utg7066.12	177.1	113	https://v10-1.orthodb.org/?query=578959at33208	Mediator of RNA polymerase II transcription subunit 10
579029at33208	Fragmented	evm.utg2100.18.1.5c22ecea	57.6	77	https://v10-1.orthodb.org/?query=579029at33208	Ribosome biogenesis protein Nop16
580062at33208	Duplicated	evm.utg15506.24	177.2	166	https://v10-1.orthodb.org/?query=580062at33208	DNA replication complex GINS protein SLD5
580062at33208	Duplicated	evm.utg7148.12	171.9	152	https://v10-1.orthodb.org/?query=580062at33208	DNA replication complex GINS protein SLD5
580288at33208	Complete	evm.utg498.143	213.2	116	https://v10-1.orthodb.org/?query=580288at33208	Ribosomal protein S8
580851at33208	Duplicated	evm.utg276.32	83.7	121	https://v10-1.orthodb.org/?query=580851at33208	M-phase phosphoprotein 6
580851at33208	Duplicated	evm.utg6843.21	81.0	119	https://v10-1.orthodb.org/?query=580851at33208	M-phase phosphoprotein 6
580896at33208	Duplicated	evm.utg4155.49	251.9	243	https://v10-1.orthodb.org/?query=580896at33208	protein SMG9
580896at33208	Duplicated	evm.utg1194.9	251.0	243	https://v10-1.orthodb.org/?query=580896at33208	protein SMG9
580896at33208	Duplicated	evm.utg1194.9.1.5c22e913	251.0	243	https://v10-1.orthodb.org/?query=580896at33208	protein SMG9
580896at33208	Duplicated	evm.utg1194.9.5.5c22e914	236.2	233	https://v10-1.orthodb.org/?query=580896at33208	protein SMG9
581006at33208	Duplicated	evm.utg379.48	141.8	123	https://v10-1.orthodb.org/?query=581006at33208	Ribosomal protein L24
581006at33208	Duplicated	evm.utg334.75	141.8	123	https://v10-1.orthodb.org/?query=581006at33208	Ribosomal protein L24
581475at33208	Duplicated	evm.utg3019.36	141.4	134	https://v10-1.orthodb.org/?query=581475at33208	Ribosomal protein/NADH dehydrogenase domain
581475at33208	Duplicated	evm.utg4327.2	138.5	134	https://v10-1.orthodb.org/?query=581475at33208	Ribosomal protein/NADH dehydrogenase domain
581543at33208	Duplicated	evm.utg379.75	148.1	158	https://v10-1.orthodb.org/?query=581543at33208	COMM domain
581543at33208	Duplicated	evm.utg379.75.1.5c22eff4	129.3	149	https://v10-1.orthodb.org/?query=581543at33208	COMM domain
581547at33208	Complete	evm.utg910.72	246.7	152	https://v10-1.orthodb.org/?query=581547at33208	Actin-related protein 2/3 complex subunit 3
581621at33208	Duplicated	evm.utg532.13	301.0	161	https://v10-1.orthodb.org/?query=581621at33208	Ribosomal protein L13
581621at33208	Duplicated	evm.utg20618.3.1.5c22ecc6	300.6	161	https://v10-1.orthodb.org/?query=581621at33208	Ribosomal protein L13
581621at33208	Duplicated	evm.utg9313.24	299.9	162	https://v10-1.orthodb.org/?query=581621at33208	Ribosomal protein L13
581621at33208	Duplicated	evm.utg20618.3	299.7	161	https://v10-1.orthodb.org/?query=581621at33208	Ribosomal protein L13
581717at33208	Complete	evm.utg729.14	214.1	217	https://v10-1.orthodb.org/?query=581717at33208	WD40/YVTN repeat-like-containing domain superfamily
581779at33208	Complete	evm.utg301.149	155.6	176	https://v10-1.orthodb.org/?query=581779at33208	Las1
582265at33208	Duplicated	evm.utg126.13	204.3	158	https://v10-1.orthodb.org/?query=582265at33208	TIP41-like protein
582265at33208	Duplicated	evm.utg126.13.1.5c22e99b	203.5	154	https://v10-1.orthodb.org/?query=582265at33208	TIP41-like protein
582341at33208	Complete	evm.utg7145.61	207.5	103	https://v10-1.orthodb.org/?query=582341at33208	Ribosomal protein L14P
582473at33208	Complete	evm.utg616.8	224.4	158	https://v10-1.orthodb.org/?query=582473at33208	zinc finger matrin-type protein 2
582823at33208	Fragmented	evm.utg2521.3	141.6	127	https://v10-1.orthodb.org/?query=582823at33208	Ribosomal protein L19
582951at33208	Complete	evm.utg378.84	159.9	103	https://v10-1.orthodb.org/?query=582951at33208	LSM domain, eukaryotic/archaea-type
583626at33208	Complete	evm.utg5073.11	93.9	126	https://v10-1.orthodb.org/?query=583626at33208	protein LSM12 homolog
584023at33208	Duplicated	evm.utg307.27.1.5c22eebc	228.0	203	https://v10-1.orthodb.org/?query=584023at33208	Protein KTI12/L-seryl-tRNA(Sec) kinase
584023at33208	Duplicated	evm.utg307.27	193.9	168	https://v10-1.orthodb.org/?query=584023at33208	Protein KTI12/L-seryl-tRNA(Sec) kinase
584333at33208	Duplicated	evm.utg3181.3	85.1	114	https://v10-1.orthodb.org/?query=584333at33208	BLOC-1-related complex subunit 5
584333at33208	Duplicated	evm.utg4318.34	84.8	114	https://v10-1.orthodb.org/?query=584333at33208	BLOC-1-related complex subunit 5
584333at33208	Duplicated	evm.utg34639.1	84.8	114	https://v10-1.orthodb.org/?query=584333at33208	BLOC-1-related complex subunit 5
584333at33208	Duplicated	evm.utg4318.29	82.6	113	https://v10-1.orthodb.org/?query=584333at33208	BLOC-1-related complex subunit 5
584373at33208	Complete	evm.utg116.286	64.3	54	https://v10-1.orthodb.org/?query=584373at33208	Ribosomal protein L30, ferredoxin-like fold domain
585078at33208	Complete	utg116.equina_smart_1398920.mrna1	98.7	87	https://v10-1.orthodb.org/?query=585078at33208	Sas10/Utp3/C1D
585232at33208	Complete	evm.utg1031.60	134.8	133	https://v10-1.orthodb.org/?query=585232at33208	Uncharacterised protein family UPF0454
585305at33208	Complete	evm.utg415.97	170.2	85	https://v10-1.orthodb.org/?query=585305at33208	PHF5-like
585313at33208	Complete	evm.utg378.103	283.9	186	https://v10-1.orthodb.org/?query=585313at33208	Trafficking protein particle complex subunit
585656at33208	Complete	evm.utg804.9	203.5	127	https://v10-1.orthodb.org/?query=585656at33208	Translocon-associated protein subunit gamma
585726at33208	Fragmented	evm.utg116.68	107.0	89	https://v10-1.orthodb.org/?query=585726at33208	Methyltransferase domain
585809at33208	Duplicated	evm.utg415.55	198.8	180	https://v10-1.orthodb.org/?query=585809at33208	Ribosomal biogenesis regulatory protein
585809at33208	Duplicated	evm.utg415.55.1.5c22f086	198.8	180	https://v10-1.orthodb.org/?query=585809at33208	Ribosomal biogenesis regulatory protein
586156at33208	Complete	evm.utg207.78	130.9	115	https://v10-1.orthodb.org/?query=586156at33208	Prefoldin alpha-like
586310at33208	Duplicated	evm.utg1565.6	165.7	142	https://v10-1.orthodb.org/?query=586310at33208	26S Proteasome non-ATPase regulatory subunit 9
586310at33208	Duplicated	evm.utg1565.6.1.5c22eb43	146.6	123	https://v10-1.orthodb.org/?query=586310at33208	26S Proteasome non-ATPase regulatory subunit 9
586690at33208	Duplicated	evm.utg3380.32	160.1	117	https://v10-1.orthodb.org/?query=586690at33208	endothelial differentiation-related factor 1
586690at33208	Duplicated	evm.utg1910.92	158.9	117	https://v10-1.orthodb.org/?query=586690at33208	endothelial differentiation-related factor 1
586719at33208	Duplicated	evm.utg1931.82	205.4	127	https://v10-1.orthodb.org/?query=586719at33208	Ribosomal L24 domain containing 1
586719at33208	Duplicated	evm.utg1931.82.1.5c22ec78	205.0	126	https://v10-1.orthodb.org/?query=586719at33208	Ribosomal L24 domain containing 1
587399at33208	Duplicated	evm.utg734.28	125.0	143	https://v10-1.orthodb.org/?query=587399at33208	NUS1 dehydrodolichyl diphosphate synthase subunit
587399at33208	Duplicated	evm.utg1555.29	124.7	137	https://v10-1.orthodb.org/?query=587399at33208	NUS1 dehydrodolichyl diphosphate synthase subunit
587399at33208	Duplicated	evm.utg734.28.1.5c22f3c9	120.0	130	https://v10-1.orthodb.org/?query=587399at33208	NUS1 dehydrodolichyl diphosphate synthase subunit
587407at33208	Duplicated	evm.utg203.132	174.5	174	https://v10-1.orthodb.org/?query=587407at33208	Proteasome assembly chaperone 2
587407at33208	Duplicated	evm.utg1581.10	173.8	174	https://v10-1.orthodb.org/?query=587407at33208	Proteasome assembly chaperone 2
587513at33208	Duplicated	evm.utg1609.45.1.5c22eb6d	296.7	273	https://v10-1.orthodb.org/?query=587513at33208	Endoplasmic reticulum lectin 1
587513at33208	Duplicated	evm.utg1609.45	296.1	273	https://v10-1.orthodb.org/?query=587513at33208	Endoplasmic reticulum lectin 1
587688at33208	Duplicated	evm.utg1972.69.1.5c22eca8	102.2	90	https://v10-1.orthodb.org/?query=587688at33208	Zinc finger, CCCH-type
587688at33208	Duplicated	evm.utg1972.69	101.2	79	https://v10-1.orthodb.org/?query=587688at33208	Zinc finger, CCCH-type
587958at33208	Duplicated	evm.utg146.4	183.7	84	https://v10-1.orthodb.org/?query=587958at33208	splicing factor 3B subunit 6
587958at33208	Duplicated	evm.utg146.4.1.5c22ead8	183.4	84	https://v10-1.orthodb.org/?query=587958at33208	splicing factor 3B subunit 6
589773at33208	Complete	evm.utg470.40	73.1	54	https://v10-1.orthodb.org/?query=589773at33208	RNA recognition motif domain
589901at33208	Duplicated	evm.utg4231.5	333.2	321	https://v10-1.orthodb.org/?query=589901at33208	Cytochrome B561-related
589901at33208	Duplicated	evm.utg3019.30	332.9	316	https://v10-1.orthodb.org/?query=589901at33208	Cytochrome B561-related
590221at33208	Complete	evm.utg194.36	103.4	94	https://v10-1.orthodb.org/?query=590221at33208	RNA polymerase subunit RPB4/RPC9
590347at33208	Complete	evm.utg791.33	147.4	140	https://v10-1.orthodb.org/?query=590347at33208	Transmembrane protein 267
590416at33208	Duplicated	evm.utg7.8	260.8	161	https://v10-1.orthodb.org/?query=590416at33208	Snf7 family
590416at33208	Duplicated	evm.utg10541.10	260.7	161	https://v10-1.orthodb.org/?query=590416at33208	Snf7 family
590470at33208	Complete	evm.utg415.9	204.4	201	https://v10-1.orthodb.org/?query=590470at33208	Ribosomal RNA-processing protein 7, C-terminal domain
591316at33208	Fragmented	evm.utg3839.71	152.6	84	https://v10-1.orthodb.org/?query=591316at33208	TM2 domain
591391at33208	Duplicated	evm.utg415.137	170.0	128	https://v10-1.orthodb.org/?query=591391at33208	N-acetyltransferase 9
591391at33208	Duplicated	evm.utg415.137.1.5c22f097	169.9	129	https://v10-1.orthodb.org/?query=591391at33208	N-acetyltransferase 9
591498at33208	Duplicated	evm.utg470.39.1.5c279572	175.0	176	https://v10-1.orthodb.org/?query=591498at33208	TMEM33/Pom33 family
591498at33208	Duplicated	evm.utg470.39	166.5	147	https://v10-1.orthodb.org/?query=591498at33208	TMEM33/Pom33 family
592087at33208	Complete	evm.utg648.10	233.5	161	https://v10-1.orthodb.org/?query=592087at33208	RNA polymerase Rpb7-like , N-terminal
592094at33208	Duplicated	evm.utg2428.6.1.5c22ed9c	277.8	167	https://v10-1.orthodb.org/?query=592094at33208	Mediator complex, subunit Med6
592094at33208	Duplicated	evm.utg2428.6	276.4	167	https://v10-1.orthodb.org/?query=592094at33208	Mediator complex, subunit Med6
592759at33208	Complete	evm.utg686.49	233.2	186	https://v10-1.orthodb.org/?query=592759at33208	Pre-mRNA-splicing factor  Cwf15/Cwc15
592872at33208	Complete	evm.utg1432.22	185.8	139	https://v10-1.orthodb.org/?query=592872at33208	ESCRT-II complex, Vps25 subunit
594172at33208	Complete	evm.utg56.53	240.8	119	https://v10-1.orthodb.org/?query=594172at33208	Ribosomal protein S11
594271at33208	Complete	evm.utg616.42	87.5	106	https://v10-1.orthodb.org/?query=594271at33208	NADH dehydrogenase 
594842at33208	Complete	evm.utg18.44	183.0	112	https://v10-1.orthodb.org/?query=594842at33208	ER membrane protein complex subunit 4
594937at33208	Complete	evm.utg1204.27	84.9	107	https://v10-1.orthodb.org/?query=594937at33208	Transmembrane protein 223
595010at33208	Duplicated	evm.utg10321.15	270.3	286	https://v10-1.orthodb.org/?query=595010at33208	tubulin-specific chaperone C
595010at33208	Duplicated	evm.utg62.38	269.4	285	https://v10-1.orthodb.org/?query=595010at33208	tubulin-specific chaperone C
595316at33208	Complete	evm.utg616.94	172.0	131	https://v10-1.orthodb.org/?query=595316at33208	HD domain
595404at33208	Complete	evm.utg178.15	194.8	125	https://v10-1.orthodb.org/?query=595404at33208	Oligosaccharyl transferase complex, subunit OST3/OST6
595858at33208	Complete	evm.utg1846.62	332.6	328	https://v10-1.orthodb.org/?query=595858at33208	Rab-GTPase-TBC domain
596131at33208	Complete	evm.utg5390.14	156.3	100	https://v10-1.orthodb.org/?query=596131at33208	Transcription elongation factor SPT4
596973at33208	Duplicated	evm.utg77.108	172.7	166	https://v10-1.orthodb.org/?query=596973at33208	Mediator of RNA polymerase II transcription subunit 19
596973at33208	Duplicated	evm.utg24316.2	170.8	166	https://v10-1.orthodb.org/?query=596973at33208	Mediator of RNA polymerase II transcription subunit 19
596973at33208	Duplicated	evm.utg24316.2.1.5c279261	161.6	129	https://v10-1.orthodb.org/?query=596973at33208	Mediator of RNA polymerase II transcription subunit 19
597023at33208	Complete	evm.utg55.88	106.2	159	https://v10-1.orthodb.org/?query=597023at33208	Mitochondrial ribosomal protein L10
597816at33208	Complete	evm.utg54.17	174.3	146	https://v10-1.orthodb.org/?query=597816at33208	Protein N-terminal glutamine amidohydrolase, alpha beta roll
598405at33208	Complete	evm.utg95.15	138.9	93	https://v10-1.orthodb.org/?query=598405at33208	H/ACA ribonucleoprotein complex subunit
598944at33208	Complete	evm.utg736.37	196.9	348	https://v10-1.orthodb.org/?query=598944at33208	Zinc finger, double-stranded RNA binding
599320at33208	Complete	utg86.equina_smart_1445806.mrna2	138.9	93	https://v10-1.orthodb.org/?query=599320at33208	Ribosomal protein L35A
600462at33208	Duplicated	evm.utg55.64	84.4	138	https://v10-1.orthodb.org/?query=600462at33208	THUMP domain
600462at33208	Duplicated	evm.utg55.64.1.5c22f21f	84.4	138	https://v10-1.orthodb.org/?query=600462at33208	THUMP domain
600823at33208	Duplicated	evm.utg150.45	147.3	184	https://v10-1.orthodb.org/?query=600823at33208	XPA, C-terminal
600823at33208	Duplicated	evm.utg150.45.1.5c22eb01	141.3	141	https://v10-1.orthodb.org/?query=600823at33208	XPA, C-terminal
601242at33208	Complete	evm.utg1691.22	174.4	132	https://v10-1.orthodb.org/?query=601242at33208	protein Dr1
601650at33208	Complete	evm.utg498.116	141.0	109	https://v10-1.orthodb.org/?query=601650at33208	Ribosomal protein L7/L12, C-terminal
601768at33208	Duplicated	evm.utg1923.5	252.9	234	https://v10-1.orthodb.org/?query=601768at33208	Short chain dehydrogenase/reductase family 39U member 1
601768at33208	Duplicated	evm.utg1923.5.1.5c22ec6e	250.1	233	https://v10-1.orthodb.org/?query=601768at33208	Short chain dehydrogenase/reductase family 39U member 1
601768at33208	Duplicated	evm.utg7244.12	249.7	234	https://v10-1.orthodb.org/?query=601768at33208	Short chain dehydrogenase/reductase family 39U member 1
601768at33208	Duplicated	evm.utg1923.5.2.5c22ec6e	230.2	204	https://v10-1.orthodb.org/?query=601768at33208	Short chain dehydrogenase/reductase family 39U member 1
601875at33208	Complete	evm.utg180.69	181.7	236	https://v10-1.orthodb.org/?query=601875at33208	Winged helix-like DNA-binding domain superfamily
601886at33208	Duplicated	evm.utg413.39	199.0	175	https://v10-1.orthodb.org/?query=601886at33208	DTW
601886at33208	Duplicated	evm.utg3174.4	197.8	175	https://v10-1.orthodb.org/?query=601886at33208	DTW
601967at33208	Duplicated	evm.utg5290.29	125.1	141	https://v10-1.orthodb.org/?query=601967at33208	DnaJ domain
